100, 5.95127
600, -0.915937
1100, -2.47667
1600, 0.249036
2100, -1.40645
2600, 1.98942
3100, 0.25497
3600, -0.834185
4100, 1.03416
4600, 0.321014
5100, 0.613316
5600, 1.1162
6100, -1.28583
6600, 0.0873891
7100, -1.01266
7600, 0.413617
8100, 0.246765
8600, 0.338869
9100, 0.0812638
9600, 0.295022
10100, 0.618744
10600, 0.370508
11100, 0.714694
11600, 0.128522
12100, 0.940723
12600, -0.273596
13100, -0.541498
13600, 0.725124
14100, -0.310621
14600, 0.286833
15100, 0.825229
15600, -0.651814
16100, 0.741455
16600, -0.440197
17100, -0.0123568
17600, -0.361321
18100, -0.520273
18600, -0.0694031
19100, -0.0273602
19600, -0.843361
20100, -0.235073
20600, -0.327795
21100, 0.964758
21600, -0.0915994
22100, -0.487569
22600, -0.240936
23100, 0.453683
23600, -0.471148
24100, 0.797813
24600, 0.262495
25100, 0.217524
25600, 0.421483
26100, 0.465398
26600, 0.728948
27100, -0.418182
27600, 0.0224395
28100, 0.0598561
28600, 0.353228
29100, -0.137181
29600, -0.108907
30100, 0.216647
30600, 0.185317
31100, -0.180953
31600, -0.642739
32100, 0.33098
32600, -0.151576
33100, -0.0193764
33600, 0.0782317
34100, 0.388747
34600, -0.368715
35100, -0.333189
35600, -0.153985
36100, -0.118341
36600, -0.0434637
37100, 0.422072
37600, 0.256864
38100, 0.374079
38600, 0.0574684
39100, -0.0628675
39600, 0.0948211
40100, 0.149496
40600, -0.648933
41100, -0.124668
41600, 0.280872
42100, -0.00131884
42600, -0.560141
43100, 0.232392
43600, 0.0718432
44100, 0.0317246
44600, 0.593002
45100, 0.143401
45600, -0.548051
46100, 0.0331722
46600, 0.0524617
47100, 0.624343
47600, 0.420613
48100, 0.367968
48600, 0.286128
49100, -0.522326
49600, 0.171899
50100, -0.0259608
50600, 0.16688
51100, -0.248798
51600, -0.00620286
52100, -0.505449
52600, 0.112652
53100, -0.381082
53600, 0.136474
54100, 0.415979
54600, 0.118996
55100, 0.297442
55600, -0.284267
56100, -0.118522
56600, -0.40289
57100, -0.0560325
57600, 0.0574287
58100, -0.317357
58600, -0.0629767
59100, -0.0569134
59600, -0.648458
60100, 0.544998
60600, 0.0748061
61100, 0.411906
61600, 0.0435931
62100, -0.527317
62600, 0.422401
63100, -0.189104
63600, 0.0280729
64100, 0.0214746
64600, 0.329333
65100, -0.592695
65600, -0.408224
66100, -0.0105993
66600, -0.25087
67100, 0.402825
67600, 0.256655
68100, -0.4211
68600, -0.0528881
69100, 0.0800001
69600, -0.114622
70100, -0.065058
70600, -0.0287024
71100, -0.30745
71600, 0.0733139
72100, 0.156937
72600, -0.123411
73100, 0.163733
73600, -0.0848607
74100, 0.160416
74600, -0.0414264
75100, -0.00936608
75600, -0.388439
76100, 0.357082
76600, 0.0189871
77100, -0.108591
77600, -0.266763
78100, -0.345659
78600, -0.202631
79100, 0.171134
79600, -0.380438
80100, -0.125969
80600, -0.166776
81100, 0.193921
81600, 0.247233
82100, -0.178671
82600, 0.522947
83100, 0.162488
83600, -0.100368
84100, 0.0405964
84600, 0.000734578
85100, 0.0201339
85600, -0.124008
86100, -0.0442902
86600, -0.00627531
87100, -0.174815
87600, 0.112129
88100, 0.0667633
88600, 0.183016
89100, -0.453499
89600, -0.0367327
90100, -0.147228
90600, 0.138183
91100, -0.186895
91600, -0.36384
92100, 0.133797
92600, 0.155674
93100, 0.242121
93600, 0.178289
94100, 0.396621
94600, -0.210238
95100, 0.241493
95600, -0.238144
96100, -0.0175953
96600, -0.0506808
97100, -0.301657
97600, 0.0334306
98100, -0.137413
98600, -0.0184837
99100, 0.0101513
99600, -0.555438
