100, 1.00073
600, 0.935866
1100, 0.921125
1600, 0.946869
2100, 0.931233
2600, 0.963308
3100, 0.946925
3600, 0.936638
4100, 0.954285
4600, 0.947549
5100, 0.95031
5600, 0.95506
6100, 0.932372
6600, 0.945343
7100, 0.934952
7600, 0.948424
8100, 0.946848
8600, 0.947718
9100, 0.945285
9600, 0.947304
10100, 0.950361
10600, 0.948017
11100, 0.951268
11600, 0.945731
12100, 0.953402
12600, 0.941933
13100, 0.939403
13600, 0.951366
14100, 0.941583
14600, 0.947226
15100, 0.952312
15600, 0.938361
16100, 0.95152
16600, 0.940359
17100, 0.9444
17600, 0.941104
18100, 0.939603
18600, 0.943862
19100, 0.944259
19600, 0.936551
20100, 0.942297
20600, 0.941421
21100, 0.953629
21600, 0.943652
22100, 0.939912
22600, 0.942241
23100, 0.948802
23600, 0.940067
24100, 0.952053
24600, 0.946997
25100, 0.946572
25600, 0.948498
26100, 0.948913
26600, 0.951402
27100, 0.940567
27600, 0.944729
28100, 0.945083
28600, 0.947853
29100, 0.943221
29600, 0.943489
30100, 0.946563
30600, 0.946268
31100, 0.942808
31600, 0.938446
32100, 0.947643
32600, 0.943086
33100, 0.944334
33600, 0.945256
34100, 0.948189
34600, 0.941035
35100, 0.94137
35600, 0.943063
36100, 0.943399
36600, 0.944107
37100, 0.948504
37600, 0.946943
38100, 0.94805
38600, 0.94506
39100, 0.943923
39600, 0.945413
40100, 0.945929
40600, 0.938388
41100, 0.94334
41600, 0.94717
42100, 0.944505
42600, 0.939227
43100, 0.946712
43600, 0.945196
44100, 0.944817
44600, 0.950118
45100, 0.945872
45600, 0.939341
46100, 0.944831
46600, 0.945013
47100, 0.950414
47600, 0.94849
48100, 0.947993
48600, 0.94722
49100, 0.939584
49600, 0.946141
50100, 0.944272
50600, 0.946093
51100, 0.942167
51600, 0.944459
52100, 0.939743
52600, 0.945581
53100, 0.940918
53600, 0.945806
54100, 0.948446
54600, 0.945641
55100, 0.947327
55600, 0.941832
56100, 0.943398
56600, 0.940712
57100, 0.943988
57600, 0.94506
58100, 0.94152
58600, 0.943922
59100, 0.94398
59600, 0.938392
60100, 0.949665
60600, 0.945224
61100, 0.948408
61600, 0.944929
62100, 0.939537
62600, 0.948507
63100, 0.942731
63600, 0.944782
64100, 0.94472
64600, 0.947628
65100, 0.938919
65600, 0.940661
66100, 0.944417
66600, 0.942148
67100, 0.948322
67600, 0.946941
68100, 0.94054
68600, 0.944018
69100, 0.945273
69600, 0.943435
70100, 0.943903
70600, 0.944246
71100, 0.941613
71600, 0.94521
72100, 0.945999
72600, 0.943352
73100, 0.946064
73600, 0.943716
74100, 0.946032
74600, 0.944126
75100, 0.944429
75600, 0.940848
76100, 0.94789
76600, 0.944697
77100, 0.943492
77600, 0.941998
78100, 0.941252
78600, 0.942603
79100, 0.946134
79600, 0.940924
80100, 0.943327
80600, 0.942942
81100, 0.946349
81600, 0.946852
82100, 0.94283
82600, 0.949457
83100, 0.946052
83600, 0.943569
84100, 0.944901
84600, 0.944524
85100, 0.944707
85600, 0.943346
86100, 0.944099
86600, 0.944458
87100, 0.942866
87600, 0.945576
88100, 0.945148
88600, 0.946246
89100, 0.940234
89600, 0.94417
90100, 0.943127
90600, 0.945822
91100, 0.942752
91600, 0.941081
92100, 0.945781
92600, 0.945988
93100, 0.946804
93600, 0.946201
94100, 0.948263
94600, 0.942531
95100, 0.946798
95600, 0.942268
96100, 0.944351
96600, 0.944038
97100, 0.941668
97600, 0.944833
98100, 0.943219
98600, 0.944343
99100, 0.944613
99600, 0.939271
