100, -27.4327
600, -11.7098
1100, -8.30138
1600, 11.1186
2100, 3.66751
2600, -7.89541
3100, -2.61943
3600, -2.84051
4100, -0.706756
4600, -5.82032
5100, 3.44391
5600, -1.12711
6100, -1.97472
6600, -3.90336
7100, 7.7266
7600, -0.98389
8100, 1.86292
8600, 5.64442
9100, -0.160216
9600, 0.309112
10100, -0.848701
10600, -1.28115
11100, 0.809646
11600, -2.47211
12100, 0.0348609
12600, 3.66751
13100, 1.76034
13600, -2.56779
14100, -1.80261
14600, 0.898307
15100, -0.616501
15600, -1.66207
16100, 1.72938
16600, 3.08047
17100, -0.0608854
17600, 1.75908
18100, 1.43379
18600, 0.813864
19100, -0.609456
19600, 1.00177
20100, -2.19667
20600, -0.730813
21100, -2.46411
21600, -2.50455
22100, -1.22973
22600, -1.74522
23100, -0.918994
23600, -2.46469
24100, -1.98904
24600, 0.827186
25100, 1.36287
25600, 0.431947
26100, -1.57545
26600, 0.939415
27100, -2.8777
27600, -1.06138
28100, -1.11743
28600, -1.04465
29100, 0.970727
29600, 3.55543
30100, 0.195851
30600, -0.658748
31100, -1.0892
31600, -0.311881
32100, -0.869964
32600, -1.63353
33100, 0.476052
33600, -0.522388
34100, 0.402437
34600, -3.46038
35100, -0.0391228
35600, 0.0449687
36100, 1.31273
36600, -0.289419
37100, -0.185794
37600, 2.01875
38100, 0.394226
38600, -0.849818
39100, -0.168986
39600, 1.97898
40100, -0.305983
40600, -1.0154
41100, -1.00131
41600, -2.80174
42100, 0.318628
42600, -0.313714
43100, -1.38598
43600, -0.919066
44100, -0.775386
44600, -0.911528
45100, -2.15488
45600, 1.51459
46100, 0.366338
46600, 0.270506
47100, -0.347132
47600, 0.542237
48100, -0.578334
48600, -0.869546
49100, -1.83468
49600, 1.14061
50100, 0.160194
50600, -0.184171
51100, 1.72197
51600, 0.567527
52100, 0.674879
52600, -0.833949
53100, -0.906748
53600, -0.423104
54100, -1.62509
54600, 0.743552
55100, -0.829141
55600, -1.32942
56100, 0.223011
56600, -1.43162
57100, -1.62117
57600, -0.635774
58100, -0.741484
58600, -1.06829
59100, 0.771483
59600, 1.27759
60100, 0.567832
60600, 0.205081
61100, -1.35129
61600, 0.298313
62100, 1.04494
62600, 0.191499
63100, -1.20043
63600, -1.49794
64100, -0.40965
64600, -0.337974
65100, -0.557222
65600, 1.14061
66100, -1.49077
66600, 0.548143
67100, -1.7368
67600, 0.359655
68100, 0.102319
68600, 0.673844
69100, -2.18648
69600, -0.188745
70100, 1.05586
70600, 1.43998
71100, 1.19611
71600, 0.124569
72100, -0.177249
72600, 0.72455
73100, 1.05809
73600, -0.693289
74100, 0.73236
74600, -2.27739
75100, -0.270754
75600, -0.00884956
76100, 0.592901
76600, -0.916329
77100, -0.438855
77600, -0.584731
78100, -0.217701
78600, 0.0523339
79100, -1.76357
79600, 0.646042
80100, -0.62544
80600, 0.117603
81100, -1.1081
81600, -0.451243
82100, -1.21661
82600, -0.487978
83100, 1.0964
83600, -0.306827
84100, -0.666559
84600, -0.75613
85100, 0.0762993
85600, -1.07625
86100, -0.268487
86600, -0.165557
87100, 0.561053
87600, -0.393987
88100, -0.209728
88600, 0.00521286
89100, 0.714554
89600, 0.90574
90100, -0.282443
90600, -0.344173
91100, 0.0488173
91600, 1.52286
92100, 0.617139
92600, -0.255289
93100, -0.619495
93600, 1.29179
94100, 0.159778
94600, 0.8961
95100, -1.20628
95600, -0.888007
96100, -0.0671118
96600, 0.467337
97100, 0.420825
97600, -0.90406
98100, 0.292237
98600, -0.0912283
99100, 0.561667
99600, -0.47503
